timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2025-07-01,6.77,6.8,5.4,6.07,117,0.28191377395117134,0.10403832991101986,0.0365,205.0
2025-07-02,5.8,5.8,4.35,4.45,178,0.2893660245649981,0.10130047912388775,0.0365,205.0
2025-07-03,4.45,4.45,3.52,3.81,224,0.28086816755462146,0.09856262833675565,0.0365,205.0
2025-07-07,3.85,5.43,3.48,5.34,1248,0.30989872624481335,0.08761122518822724,0.0365,205.0
2025-07-08,5.15,5.4,4.35,4.99,135,0.30035610058898343,0.08487337440109514,0.0365,205.0
2025-07-09,4.73,5.8,4.27,4.28,180,0.2914751478386558,0.08213552361396304,0.0365,205.0
2025-07-10,4.48,4.48,3.45,3.65,143,0.28636375276028236,0.07939767282683094,0.0365,205.0
2025-07-11,4.4,4.53,3.8,3.95,209,0.28592336221935255,0.07665982203969883,0.0365,205.0
2025-07-14,4.31,5.3,4.23,4.65,947,0.29014852123621016,0.06844626967830253,0.0365,205.0
2025-07-15,4.45,4.49,3.6,4.49,385,0.2972326597486318,0.06570841889117043,0.0365,205.0
2025-07-16,3.79,4.76,3.4,4.02,202,0.29919679790858716,0.06297056810403832,0.0365,205.0
2025-07-17,3.92,4.07,3.43,3.9,217,0.29665635023885306,0.06023271731690623,0.0365,205.0
2025-07-18,3.75,4.0,3.4,3.5,466,0.3032725244045167,0.057494866529774126,0.0365,205.0
2025-07-21,3.05,3.2,2.23,2.86,1184,0.3123949998521728,0.049281314168377825,0.0365,205.0
2025-07-22,2.7,2.96,2.32,2.32,289,0.3201330702190158,0.04654346338124572,0.0365,205.0
2025-07-23,2.2,2.94,2.18,2.34,803,0.32655368690775927,0.04380561259411362,0.0365,205.0
2025-07-24,2.12,2.33,1.83,2.17,2386,0.31747785834379866,0.04106776180698152,0.0365,205.0
2025-07-25,1.93,2.15,1.76,1.97,355,0.31537652105904707,0.038329911019849415,0.0365,205.0
2025-07-28,1.92,2.09,1.61,1.86,1133,0.34842218052789614,0.030116358658453114,0.0365,205.0
2025-07-29,1.72,2.88,1.61,2.88,970,0.3861499834946217,0.02737850787132101,0.0365,205.0
2025-07-30,2.62,4.1,2.58,3.45,1582,0.3901367373789138,0.024640657084188913,0.0365,205.0
2025-07-31,3.55,4.55,3.34,4.4,3557,0.44322000857286137,0.02190280629705681,0.0365,205.0
2025-08-01,1.75,5.45,1.06,4.8,14439,0.2676624043501248,0.019164955509924708,0.0365,205.0
2025-08-04,3.42,4.78,1.56,3.65,36344,0.28216652134528186,0.010951403148528405,0.0365,205.0
2025-08-05,3.2,4.35,2.29,3.56,13680,0.2674536541643597,0.008213552361396304,0.0365,205.0
2025-08-06,2.05,2.1,0.22,0.28,48830,0.385251298297873,0.0054757015742642025,0.0365,205.0
2025-08-07,0.08,0.11,0.02,0.03,16516,0.5840811185306456,0.0027378507871321013,0.0365,205.0
2025-08-08,0.02,0.03,0.01,0.01,3755,2.0,1e-09,0.0365,205.0
